salary_id,employer_name,location_name,location_state,location_country,location_latitude,location_longitude,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at
499,intel,"santa clara, ca",CA,US,37.34,-121.95,senior software engineer,Software,Senior,12,4,145000,0,30000,,,3/21/16 13:40
500,lendup,san francisco,,,,,growth team (title would give me away),Other,,10,1,120000,0,0,10000,,3/21/16 13:40
501,viacom,new york city,NY,US,38,-97,ios developer,Software,,1,0,92000,0,0,0,,3/21/16 13:40
502,education,florida,FL,US,38,-97,it director,Management,,20,10,75000,,,,,3/21/16 13:40
503,netflix,los gatos,,,,,user interface engineer,Engineering,,15,4,260000,0,0,0,,3/21/16 13:41
506,oracle,london,,,,,developer,Software,,2,1.5,46000,0,4000,0,,3/21/16 13:41
510,series e funded > $100m,san francisco,,,,,cto,Management,,10,2,310000,0,85000,45000,,3/21/16 13:41
511,microsoft,frankfurt,,,,,software engineer,Software,,6,2,73200,,,,,3/21/16 13:41
517,paychex,"rochester, ny",NY,US,43.16,-77.61,junior java developer,Software,Junior,2,0,60000,0,,,,3/21/16 13:41
518,midstage startup,"san francisco, ca",CA,US,37.77,-122.41,software developer,Software,,1,1,120000,0,12000,1000,,3/21/16 13:41
519,microsoft,"redmond, wa",WA,US,47.68,-122.12,software developer,Software,,2,2,120000,8000,8000,8000,,3/21/16 13:41
521,nokia,canada,,CA,60,-95,software development engineer,Software,,3,3,57450,,7,,,3/21/16 13:41
522,uber,san francisco,,,,,software engineer,Software,,1.5,1.5,137000,0,,192000,,3/21/16 13:42
523,city of college station,"college station, tx",TX,US,30.6,-96.31,systems analyst,Data,,2,1,51000,0,0,0,,3/21/16 13:42
525,a series b startup,san francisco,,,,,ios software engineer,Software,,5,0.6,115000,,,30000,,3/21/16 13:42
527,dukker,4chinz,,,,,professional hoe,Other,,55,40,120,120,12,12,OP is a faggot,3/21/16 13:42
530,xoom,sf,,,,,software engineer,Software,,4,4,125000,0,0,10000,,3/21/16 13:42
531,harvard,"cambridge, ma",MA,US,42.35,-71.06,graduate student / research assistant,Other,,6,6,32000,0,0,0,"Work over 80 h a week, 7 days a week. Life of a graduate student!",3/21/16 13:42
532,nasa,washington dc,WA,US,38,-97,software engineer,Software,,1,1,78000,,,,,3/21/16 13:42
534,google,mountain view,,,,,software engineer,Software,,5,2,140000,30000,50000,50000,,3/21/16 13:42
537,amex,new york,NY,US,38,-97,software engineer,Software,,,,98000,9000,,,,3/21/16 13:42
538,linklaters,new york city,NY,US,38,-97,it support engineer,Engineering,,6,0,50000,0,0,0,"Position is a physical Help Desk. Lot's of working perks. Stocked Pantries with teas, coffees, espressos for free. Every Friday there is a 'Drink Carts' misc snack food and drinks (alcoholic and non). Every Month there is a Popcorn day. Plus more working perks. ",3/21/16 13:43
539,small startup,san francisco,,,,,senior security researcher,Other,Senior,13,2,155000,0,0,0,,3/21/16 13:43
542,exl landa,chico ca,CA,US,38,-97,software qa tech,Software,,5,5,45000,,2000,,,3/21/16 13:43
543,navy,ca,,,,,grad student,Other,,1,1,70000,15000,0,0,,3/21/16 13:43
544,netsuite,"oklahoma city, ok",OK,US,35.46,-97.51,sr. software engineer ii,Software,2,15,1,120000,0,0,10000,,3/21/16 13:43
545,poop works,san francisco,,,,,cto,Management,,10,2,190000,25000,25000,25000,,3/21/16 13:43
546,netlight consulting,"stockholm, sweden",,SE,62,15,consultant,Other,,2,1,52200,0,0,0,,3/21/16 13:43
547,large german energy company,nordrhein-westfalen,,,,,platform engineer,Engineering,,4,2,42000,0,3000,0,,3/21/16 13:43
551,mozilla,paris,,,,,software engineer,Software,,5,2,64960,0,21000,0,,3/21/16 13:44
552,airbnb,san francisco,,,,,software engineer,Software,,3,1.5,118000,0,0,40000,New Grad,3/21/16 13:44
555,apple,austin,,,,,sr. developer,Software,Senior,15,3,101000,,7000,25000,,3/21/16 13:44
556,quintiq,"radnor, pa",PA,US,39.96,-75.35,algorithm expert,Other,,5,1,80000,0,4000,500,They totally underpay here.,3/21/16 13:44
558,salesforce,san francisco,,,,,lead member of technical staff,Other,,5,0,190000,15000,30000,37000,,3/21/16 13:44
559,startup,nyc,,,,,cto,Management,,21,2,150000,,,,,3/21/16 13:44
561,vml,"kansas city, mo",KS,US,39.1,-94.62,interactive web developer,Web,,4,1,55000,0,0,0,,3/21/16 13:44
562,c2s tech,"redmond, wa",WA,US,47.68,-122.12,front end developer,Web,,5,0.5,60000,0,0,0,,3/21/16 13:44
564,earwigs,monaco,,MC,43.73,7.4,lead earwig specialist,Other,,10,10,1000000,1000000,1000000,"1,000,000 USD",wat,3/21/16 13:44
566,12 employee startup,"calgary, canada",,CA,60,-95,front end web developer,Web,,3,1,70000,0,0,TBD,,3/21/16 13:44
568,ibm watson research,"yorktown,ny",,,,,research intern,Other,Intern,0,1,100000,0,0,0,,3/21/16 13:44
570,amazon,"seattle, wa",WA,US,47.61,-122.33,software development engineer ii,Software,2,4,2,121000,38000,0,10500,,3/21/16 13:44
571,of rochester brain and cognitive sciences,rochester ny,NY,US,38,-97,graduate student,Other,,3,3,26000,0,0,0,Stipend does not depend on TA duties,3/21/16 13:45
575,1000+ consulting company / service contractor,"dortmund, germany",,DE,51,9,software engineer,Software,,2,2,45000,0,5000,"1,000â‚¬","Java development, uniform payment first 3 years",3/21/16 13:45
576,1,w,,,,,asd,Other,,11,6,100000,10000,1000,5,,3/21/16 13:45
578,startup,austin,,,,,software engineer,Software,,2,1,85000,,,5000,,3/21/16 13:45
580,yahoo,sf,,,,,software engineer,Software,,5,3,157500,0,5000,80000,,3/21/16 13:45
582,mobiquity,"gainesville, fl",FL,US,29.67,-82.33,ios developer,Software,,2,1.25,55000,0,0,0,,3/21/16 13:45
583,telus,vancouver,,,,,business systems analyst,Data,,4,3,60200,0,10,40% match on 6 percent you buy,,3/21/16 13:45
584,adobe,san francisco,,,,,web developer,Web,,4,1,155000,5000,,12000,,3/21/16 13:45
591,intel,hillsboro,,,,,device yield engineer,Engineering,,0,0,117000,8000,13000,1000,,3/21/16 13:45
592,d-wave,vancouver bc,BC,CA,60,-95,algorithmic software developer,Software,,3,1,90000,0,0,0,,3/21/16 13:46
593,meltwater,sweden,,SE,62,15,developer,Software,,6,0,56000,0,4000,0,,3/21/16 13:46
596,wyle,"lexington park, md",MD,US,38.26,-76.44,software engineer,Software,,7,3,79000,0,0,0,,3/21/16 13:46
598,50-person startup post series a,"washington, dc",WA,US,38,-97,software engineer,Software,,,1,115000,10000,,5000 shares,,3/21/16 13:46
599,lockheed martin,"austin, tx",TX,US,30.26,-97.74,senior business analyst,Data,Senior,7,3,99500,0,4000,0,,3/21/16 13:46
600,an unnamed advertising agency,"halifax, ns, canada",,CA,60,-95,devops lead,Other,,3,1,53000,0,1500,0,,3/21/16 13:46
601,logic technology,"schenectady, ny",NY,US,42.85,-73.9,technical director,Management,,13,12,93500,0,15000,0,,3/21/16 13:46
603,pornhub,yeranus,,,,,chief lubricator,Other,,2,1,385000,0,2,None,,3/21/16 13:46
607,self,"washington, dc",WA,US,38,-97,independent software engineer,Software,,14,6,230000,0,0,,,3/21/16 13:46
609,jp morgan,london,,,,,associate developer,Software,,5,1,74000,0,15000,0,,3/21/16 13:46
610,government/higher education,arizona,AZ,US,38,-97,developer / system analyst,Data,,6,3,46000,0,0,0,Job duties are likely the same as a full stack web developer in private industry.,3/21/16 13:46
611,farmers,woodland hills,,,,,analyst programmer iii,Data,3,20,7,103000,,25000,,,3/21/16 13:46
615,openx,pasadena,,,,,software engineer,Software,,3,1.5,120000,20000,16000,,,3/21/16 13:47
619,google,nyc,,,,,software engineer,Software,,20,10,152000,0,27000,50000,,3/21/16 13:47
624,random startup,berlin,,,,,devops,Operations,,5,0.5,65000,0,0,30000,,3/21/16 13:47
625,code for america,san francisco,,,,,designer,Other,,8,1,96000,0,0,0,,3/21/16 13:47
626,aecom,"richmond, ky",KY,US,37.74,-84.29,automation engineer,Engineering,,17,4,112000,0,0,0,,3/21/16 13:47
629,business insider,"new york, ny",NY,US,40.71,-73.99,director of infrastructure,Management,,,1,125000,0,10000,0,,3/21/16 13:47
630,seattlestartupco,seattle,,,,,senior software engineer,Software,Senior,5,1.5,115000,0,10000,10000,,3/21/16 13:47
631,gnaa,compton ca,CA,US,38,-97,nigger in cheif,Other,,12,12,690000,,,,,3/21/16 13:47
632,tibco software,palo alto,,,,,architect / principal engineer,Engineering,,10,8,140000,0,10000,0,,3/21/16 13:47
633,financial software company,"washington, dc",WA,US,38,-97,software engineer,Software,,4,2,140000,0,0,0,,3/21/16 13:47
636,secretsecretsecret,canada,,CA,60,-95,team lead,Management,,6,3,72600,0,0,90000,,3/21/16 13:48
638,consulting company,"chicago, il",IL,US,41.85,-87.65,devops engineer,Engineering,,6,3,95000,0,0,0,Consulting for a Fortune 500 company,3/21/16 13:53
639,you should consider some basic validation dumbass,your momma's buttcrack,,,,,muffin stuffer,Other,,,,9000000,,,,,3/21/16 13:48
643,microsoft,seattle,,,,,software engineer,Software,,0,0,106000,60000,10000,20000,New Grad,3/21/16 13:48
644,freelance,amsterdam,,,,,software engineer,Software,,10,2,90000,0,0,,,3/21/16 13:48
645,facebook,menlo park,,,,,software engineer,Software,,15,8,420420,6969,4200,690069,,3/21/16 13:48
646,yext,new york,NY,US,38,-97,engineer,Engineering,,,2,100000,,,,,3/21/16 13:48
647,18f,new york city,NY,US,38,-97,innovation specialist,Other,,7,0,145000,0,0,0,,3/21/16 13:48
648,shell oil,"houston, tx",TX,US,29.76,-95.38,application developer,Software,,10,2,216000,,,,Contractor at $120/hour for approximately 1800 hours/year.,3/21/16 13:48
649,logic technology,"schenectady, ny",NY,US,42.85,-73.9,technical director,Management,,13,12,73000,0,5000,0,,3/21/16 13:48
653,self emplyed,"warsaw, poland",,PL,52,20,developer,Software,,6,3,28,0,0,0,,3/21/16 13:49
656,microsoft,redmond,,,,,software engineer,Software,,0,0.5,105000,10000,10000,15000,,3/21/16 13:49
657,capital one,toronto,,,,,senior software engineer,Software,Senior,7,1,95000,0,6000,8000,,3/21/16 13:49
658,livingsocial,"portland, or",OR,US,45.44,-122.52,sr. software engineer,Software,Senior,7,2,108000,,2000,,,3/21/16 13:49
659,arbor networks,"ann arbor, mi",MI,US,42.27,-83.73,software engineer,Software,,,,105000,,,,,3/21/16 13:49
660,verificient technologies,nyc,,,,,web developer,Web,,8,2,65000,0,0,0,,3/21/16 13:49
665,m.h. frank ltd.,"clemson, sc",SC,US,34.68,-82.81,sales associate,Other,,3,3,12000,0,100,0,I am a college student.,3/21/16 13:49
667,an agency,uk,,,,,head of front end,Web,,16,15,59724,500,1422,0,,3/21/16 13:49
668,luminoso,"cambridge, ma",MA,US,42.35,-71.06,software engineer,Software,,2,1,75000,0,0,0,,3/21/16 13:49
671,medium-size sf biotech,south san francisco,,,,,software developer,Software,,8,2,130000,20000,,,,3/21/16 13:49
672,startup,"san francisco (palo alto), ca",CA,US,38,-97,software engineer,Software,,3,1,100000,2500,1500,,2% equity over 4 years,3/21/16 13:49
676,google,new york,NY,US,38,-97,software engineer,Software,,1,1,115000,15000,15000,45000,,3/21/16 13:50
677,google,san francisco,,,,,cto google rail product,Management,,12,5,356000,190000,70000,0,,3/21/16 13:50
678,tomtom,amsterdam,,,,,expert software engineer,Software,,10,6,60000,,9000,3000,,3/21/16 13:50
679,telecom company,san jose,,,,,lead engineer,Engineering,,15,3,152000,,18000,,,3/21/16 13:50
683,deloitte,south africa,,ZA,-29,24,assistant manager,Management,,5,0.5,45000,0,800,0,,3/21/16 13:50
684,united states government,"fayetteville, ar",AR,US,36.04,-94.24,it technician,Other,,2,1,49300,,150,,,3/21/16 13:50
685,tableau software,seattle,,,,,senior software engineer,Software,Senior,5,5,135000,300000,13500,120000,,3/21/16 13:50
686,refme,london,,,,,head of mobile,Other,,2,2,45000,0,0,30000,,3/21/16 13:50
687,amazon,germany,,DE,51,9,sde2,Software,2,7,3,70000,10000,,"â‚¬25,000",,3/21/16 13:50
694,enterprise software company,"pleasanton, ca",CA,US,37.65,-121.85,front end developer,Web,,15,1,105000,0,0,15000,,3/21/16 13:50
695,ebay,"san jose, ca",CA,US,37.38,-121.89,mts ii software engineer,Software,,20,8,181000,,20000,45000,,3/21/16 13:51
697,teksystems,"lincoln, ne",NE,US,40.81,-96.68,senior applications developer,Software,Senior,10,3,80000,0,0,0,"Contractor.  No sick time, no holiday time, no overtime, no insurance,  etc.",3/21/16 13:51
700,neustar,"sterling, va",VA,US,38.86,-77.05,software engineer ii,Software,2,4,3,89000,,10,,,3/21/16 13:51
701,startup,san francisco,,,,,cto,Management,,14,2,135000,,,,,3/21/16 13:51
705,twitter,san francisco,,,,,senior software engineer,Software,Senior,9.75,3.75,164000,0,0,200000,,3/21/16 13:51
707,s,p,,,,,aws solutions architect,Other,,10,2,54000,0,0,0,,3/21/16 13:51
711,here,chicago,,,,,software engineer i,Software,1,1.5,0,80800,0,7000,0,,3/21/16 13:52
712,alliant energy,"madison, wi",WI,US,43.1,-89.5,senior it analyst,Data,Senior,8,1,103000,0,15450,0,This place is good for your wallet but bad for your career,3/21/16 13:51
714,gg,dsvao,,,,,pres,Other,,35,20,75000,2000,3000,0,,3/21/16 13:52
715,expedia,"bellevue, wa",WA,US,47.61,-122.21,software development engineer i,Software,1,1,0,105500,20000,10,"10,000",,3/21/16 13:52
719,best buy,"minneapolis, mn",MN,US,44.96,-93.26,web engineer ii,Web,2,7,2,125000,5000,15000,0,,3/21/16 13:52
721,propeller studios,toronto,,,,,principal developer,Software,,4,1,27557.6,0,0,0,"Converted 36k/y CAD to USD on March 21st, 2016.",3/21/16 13:52
722,airbnb,san francisco,,,,,software engineer,Software,,0,1,110000,50000,,,,3/21/16 13:52
724,amazon,seattle,,,,,sde,Software,,4,2,105000,45000,,15000,,3/21/16 13:52
728,iac applications,"yonkers, ny",NY,US,40.94,-73.86,senior engineer,Engineering,Senior,16,10,124000,3000,10000,0,,3/21/16 13:53
729,scientific programmer,austin,,,,,scientific associate,Applied Science,,10,4,80000,0,0,0,,3/21/16 13:53
730,microsoft,"redmond, wa",WA,US,47.68,-122.12,software development engineer 2,Software,2,7,3,124000,55000,2600,"4,000",,3/21/16 13:53
734,bloomberg,new york city,NY,US,38,-97,software engineer,Software,,0,0,117000,0,17000,0,Starting later this year...,3/21/16 13:53
735,squaretrade,san francisco,,,,,senior software engineer,Software,Senior,10,1,135000,5000,0,0,,3/21/16 13:53
736,avl germany,munich,,,,,software engineer,Software,,2,2,60,0,0,0,,3/21/16 13:53
737,microsoft,seattle,,,,,software engineer,Software,,1,2,120000,200000,,,"I don't know off the top of my head if what the bonus is.  Also the signing bonus was $50,000 cash, $150,000 in MSFT vested over 4 years with a 1 year cliff.",3/21/16 13:53
740,tealium,san diego,,,,,software deveoper,Software,,2,1,55000,,2000,,,3/21/16 13:54
743,mathworks,natick,,,,,software enginee,Software,,2,1,70000,0,4000,0,,3/21/16 13:54
744,iversity,berlin,,,,,javascript developer,Software,,3,2,35000,0,0,0,,3/21/16 13:54
748,bulletproof,"sydney, australia",,AU,-27,133,engineer,Engineering,,15,3.5,160000,0,0,1000,AUD,3/21/16 13:54
749,stripe,san francisco,,,,,support,Other,,2,0,55000,0,0,unknown,,3/21/16 13:54
753,nbcuniversal,"boise, id (remote, job is based in nyc)",ID,US,43.62,-116.32,senior software engineer,Software,Senior,10,1.5,113375,0,0,5000-ish,,3/21/16 13:54
758,google,mountain view,,,,,swe,Software,,5,0,135000,30000,20000,60000,,3/21/16 13:54
760,move2,sao paulo,,,,,developer,Software,,7,2,120000,0,0,0,,3/21/16 13:54
761,google,bay area,,,,,software engineer,Software,,5,1.4,125000,10000,25000,50000,,3/21/16 13:54
762,yelp,sf,,,,,software engineer,Software,,3,1.5,130,0,0,50,,3/21/16 13:55
766,amazon,toronto,,,,,sde1,Software,1,2,1,80000,25000,5000,"20,000",,3/21/16 13:55
767,sparefoot,"austin, tx",TX,US,30.26,-97.74,php developer,Software,,,,150000,20000,10000,"40,000",,3/21/16 13:55
778,brazilian startup,brazil,,BR,-10,-55,senior developer,Software,Senior,10,3,90000,0,0,0,"For brazilian standards, this is pretty decent salary.",3/21/16 13:55
780,wpp,new york,NY,US,38,-97,executive director of user experience,Management,,18,2,195000,15000,10,,,3/21/16 13:56
781,square,"san francisco, ca",CA,US,37.77,-122.41,software engineer,Software,,4,3,110000,0,0,250000,Annual stock value will be much lower after 4 years,3/21/16 13:56
783,google,london,,,,,engineer,Engineering,,3,0.5,65000,0,5000,25000,,3/21/16 13:56
786,secret,london,,,,,quant algo developer,Software,,12,9,156.42,,99540,10K GBP,,3/21/16 13:56
794,google,san francisco,,,,,software engineer,Software,,10,4,130000,,20000,30000,,3/21/16 13:56
802,cconsultancy firm,dublin ireland,,IE,53,-8,senior software developer,Software,Senior,8.5,7,62500,0,3000,0,,3/21/16 13:57
804,qlogic,pune,,,,,senior engineer,Engineering,Senior,5,5,20000,,,,,3/21/16 13:57
809,cisco startup,berlin,,,,,senior software developer,Software,Senior,15,0.75,65000,0,0,0,,3/21/16 13:57
813,startup,"cambridge, ma",MA,US,42.35,-71.06,engineer,Engineering,,2,2,130000,0,10000,0,,3/21/16 13:58
814,amazon,seattle,,,,,sde ii,Software,2,2,2,118000,53500,,50000,,3/21/16 13:58
815,financial times,london,,,,,web developer,Web,,12,5,65412,0,1422,0,,3/21/16 13:58
816,intuit,san francisco,,,,,software engineer ii,Software,2,1,1,110000,5000,10000,15000,,3/21/16 13:58
818,online training company,ireland,,IE,53,-8,software development manager,Management,,10,1,70000,0,30000,0,,3/21/16 13:58
821,facebook,menlo park,,,,,engineer,Engineering,,2,2,124000,50000,10000,57000,Great service!,3/21/16 13:58
823,test,test,,,,,ceo,Management,,4,2,300000,10000,33333,22333,none,3/21/16 13:58
825,trading technologies,chicago,,,,,software developer,Software,,9,7,150000,,12000,,,3/21/16 13:58
827,amazon,seattle,,,,,sde i,Software,1,2,2,101000,25000,0,25000,,3/21/16 13:58
828,medium sized isv,"montreal, quebec, canada",,CA,60,-95,application analyst,Data,,16,6,81500,0,3000,0,,3/21/16 13:58
829,microsoft,seattle,,,,,program manager ii,Management,2,3,3,124000,5000,13000,19000,,3/21/16 13:59
830,startup,mississippi,MS,US,38,-97,software developer,Software,,3,2,49000,0,700,0,,3/21/16 13:59
831,foobar,foobar,,,,,developer,Software,,2,1,12000,0,0,0,,3/21/16 13:59
834,sef,"san francisco, ca",CA,US,37.77,-122.41,founder,Management,,20,1,0,0,0,0,Kill me,3/21/16 13:59
835,google,mountain view,,,,,software engineer,Software,,2,2,110000,0,18000,55000,,3/21/16 13:59
836,stanford,"stanford, ca",CA,US,37.41,-122.17,graduate student researcher,Other,,,6,32000,0,0,0,,3/21/16 14:00
838,sandia national laboratories,"albuquerque, new mexico",,MX,23,-102,research intern,Other,Intern,2,0,46000,0,0,0,,3/21/16 14:00
840,x,bosnia,,,,,senior developer,Software,Senior,7,5,300000,0,0,0,,3/21/16 14:00
844,vision critical,vancouver,,,,,product manager,Management,,15,3,60000,3000,2000,"$1,000","CAD, not USD",3/21/16 14:00
845,a national reference laboratory,mountain west,,,,,"bioinformatics scientist, sr",Applied Science,,5,1,92000,5000,3000,0,,3/21/16 14:00
847,careworks tech,"columbus, oh",OH,US,39.98,-82.98,lead front-end web developer,Web,,5,2,77957.56,0,0,0,,3/21/16 14:00
848,sacramento county,"sacramento, ca",CA,US,38.58,-121.49,it analyst i,Data,1,4,1,61000,0,0,0,,3/21/16 14:01
849,unnamed pre-series a startup,"cologne, germany",,DE,51,9,software engineer,Software,,2,0,48000,0,4000,0,,3/21/16 14:01
850,airbnb,san francisco,,,,,manager,Management,,10,2,180000,12000,,,,3/21/16 14:01
852,niehs,"durham, nc",NC,US,35.98,-78.91,software developer,Software,,2,1,68000,0,0,0,,3/21/16 14:01
854,netspend,"austin, tx",TX,US,30.26,-97.74,front-end developer,Web,,1,1,72000,0,5500,,,3/21/16 14:01
855,automotive sector,bavaria,,,,,software engineer,Software,,2,2,60000,0,4000,0,,3/21/16 14:01
857,groupon,seattle,,,,,sr. engineering manager,Management,Senior,14,3,160000,,,"100,000",,3/21/16 14:01
862,google,los angeles,,,,,staff software engineer,Software,,20,7,200000,,45000,"105,000",,3/21/16 14:01
868,ad-tech,new york,NY,US,38,-97,senior data analyst,Data,Senior,8,2,110000,0,10000,pre-ipo so techniclly 0,I still can't believe people pay me to do what I would be doing for fun anyway,3/21/16 14:02
