CAND_ID|CAND_NAME|CAND_ICI|PTY_CD|PTY_AFFILIATION|TTL_RECEIPTS|TRANS_FROM_AUTH|TTL_DISB|TRANS_TO_AUTH|COH_BOP|COH_COP|CAND_CONTRIB|CAND_LOANS|OTHER_LOANS|CAND_LOAN_REPAY|OTHER_LOAN_REPAY|DEBTS_OWED_BY|TTL_INDIV_CONTRIB|CAND_OFFICE_ST|CAND_OFFICE_DISTRICT|SPEC_ELECTION|PRIM_ELECTION|RUN_ELECTION|GEN_ELECTION|GEN_ELECTION_PERCENT|OTHER_POL_CMTE_CONTRIB|POL_PTY_CONTRIB|CVG_END_DT|INDIV_REFUNDS|CMTE_REFUNDS
H4CA11081|MCNERNEY, JERRY|I|1|DEM|1217897.4|0|1154434.25|0|147013.31|210476.46|0|0|0|0|0|2954.15|730858.38|CA|09||||||484674.56|132.12|12/31/2016|1100|0
H0CA11337|AMADOR, ANTONIO C|C|2|REP|65366.84|0|67038.68|0|1671.84|0|17197.84|0|0|4000|0|0|47971|CA|09||||||198|0|12/31/2016|0|0
H4CA09069|COLANGELO, STEVE ANTHONY|C|2|REP|1210|0|1208.85|0|17.64|18.79|1080|0|0|0|0|23432.74|0|CA|09||||||0|0|06/30/2016|0|0
H6CA09098|NANCE, KATHRYN D|C|2|REP|68709.37|0|68609.37|0|0|100|0|100|0|0|0|0|64007.01|CA|09||||||4599|0|11/28/2016|0|0
H2CA00096|BARKLEY, MICHAEL JAMES|C|1|DEM|45981.77|0|45887.12|0|580.82|-32074.07|0|45393.79|0|0|0|32465.54|82.6|CA|10||||||0|2.23|12/31/2016|0|0
H4CA10075|EGGMAN, MICHAEL RAY|C|1|DEM|1639589.92|16038.75|1586983.34|0|3088.7|55695.28|0|0|0|0|0|7383.37|1195080.49|CA|10||||||375444.76|5000|12/31/2016|3959.28|7742.88
H0CA19173|DENHAM, JEFF|I|2|REP|3345326.67|210630.37|4183054.63|0|1164430.33|326702.36|0|0|0|0|0|4847.04|1075103.32|CA|10||||||2053896.36|0|12/31/2016|5900|1000
H0CA10073|DESAULNIER, MARK|I|1|DEM|629490.86|0|425816.84|0|20826.27|224500.29|0|0|0|0|0|0|323974.34|CA|11||||||302230|8.67|12/31/2016|0|1000
H0CA11303|GOEHRING, BRAD|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|1450|0|CA|11||||||0|0|12/31/2016|0|0
H6CA11169|PETERSEN, ROGER|C|2|REP|8789.5|0|7789.5|0|0|1000|0|1000|0|742.62|0|0|7789.5|CA|11||||||0|0|11/28/2016|0|0
H4CA12139|STEGER, MICHAEL G|C|1|DEM|450|0|470|0|40.6|20.6|0|0|0|0|0|0|450|CA|12||||||0|0|03/31/2015|0|0
H8CA05035|PELOSI, NANCY|I|1|DEM|4416893.49|273100|3577235.57|0|981159.93|1820817.85|0|0|0|0|0|0|2953425.38|CA|12||||||1182854.27|0|12/31/2016|95334.43|0
H0CA08069|DENNIS, JOHN|C|2|REP|2581.4|0|15462.9|0|23889.09|11007.59|0|0|0|0|0|0|2579.52|CA|12||||||0|0|12/31/2016|0|0
H6CA12183|MILLER, ROBERT|C|2|REP|10905.38|0|10905.38|0|0|0|0|5622.38|0|90|0|0|5283|CA|12||||||0|0|06/30/2016|0|0
H4CA12089|HERMANSON, BARRY|C|3|GRE|8958.83|0|8958.83|0|0|0|2500|6258.83|0|1528.47|0|1258.83|200|CA|12||||||0|0|12/31/2016|0|0
H6CA12175|PICUS, PRESTON|C|3|IND|28479.57|0|19544.26|0|0|-2432.08|0|0|0|0|0|0|28479.57|CA|12||||||0|0|11/28/2016|216|0
H0CA13093|JELINCIC, JUSTIN|C|1|DEM|0|0|369.3|0|369.3|0|0|0|0|284.3|0|5615.7|0|CA|13||||||0|0|07/01/2016|0|0
H8CA09060|LEE, BARBARA|I|1|DEM|1328822.47|0|1374381.11|0|83690.6|38131.96|0|0|0|0|0|4401.75|994434.51|CA|13||||||330440|0|12/31/2016|8187|0
H6CA13140|CARO, SUZANNE M|C|2|REP|4521|0|4521|0|0|0|1471|0|0|0|0|0|3050|CA|13||||||0|0|11/28/2016|0|0
H8CA12171|SPEIER, JACKIE|I|1|DEM|874657.21|0|609007.1|0|1277243.56|1542893.67|0|0|0|0|0|9800.31|507649.83|CA|14||||||360754.7|32.13|12/31/2016|500|0
H6CA14114|CARDENAS, ANGEL|C|2|REP|4140.06|0|4140.06|75.93|0|0|0|35|0|35|0|0|4105.06|CA|14||||||0|0|11/12/2016|0|0
H0CA15171|SIMITIAN, S JOSEPH||1|DEM|3107.31|0|7843.58|0|437619.51|432883.24|0|0|0|0|0|0|2302.22|CA|15||||||0|0|12/31/2016|650|0
H2CA15086|CORBETT, ELLEN|C|1|DEM|0|0|1696.01|0|10371.14|8675.13|0|0|0|0|0|58000|0|CA|15||||||0|0|12/31/2016|0|0
H2CA15094|SWALWELL, ERIC MICHAEL|I|1|DEM|1986833.43|4439.87|1370215.24|250|397504.81|1014123|0|0|0|0|0|0|1152727.12|CA|15||||||803172.37|32.14|12/31/2016|24855|0
H6CA09023|STARK, FORTNEY HILLMAN JR|C|1|DEM|590.77|0|59572.78|0|58982.01|0|0|0|0|0|0|0|0|CA|15||||||0|0|04/13/2015|0|0
H4CA15066|BUSSELL, HUGH|C|2|REP|500|0|1390.04|0|890.04|0|0|0|0|1290.04|0|0|0|CA|15||||||0|500|12/31/2015|0|0
H6CA15152|TURNER, DANNY REID|C|2|REP|632.75|0|632.75|0|0|0|0|100|0|0|0|100|532.75|CA|15||||||0|0|11/10/2016|0|0
H4CA20082|COSTA, JIM MR.|I|1|DEM|1759404.4|853.62|1760735.77|0|618007.51|616676.14|0|0|0|0|0|0|837375|CA|16||||||911633.06|0|12/31/2016|5400|1000
H2CA16100|TACHERRA, JOHNNY|C|2|REP|547428.08|0|548941.25|0|1747.43|234.26|1825|2700|0|21081.46|0|53418.48|512281.5|CA|16||||||27300|2700|12/31/2016|0|0
H4CA16106|BOTELHO, JOANNA LYNN GARCIA|C|2|REP|20250|0|21458.06|0|1208.06|0|20250|0|0|19000|0|0|0|CA|16||||||0|0|02/17/2015|0|0
H6CA16135|ROGERS, DAVID BRYAN|C|2|REP|242272.54|0|242272.54|0|0|0|0|0|0|0|0|0|242272.54|CA|16||||||0|0|06/30/2016|14630|0
H0CA15148|HONDA, MIKE|I|1|DEM|2996005.94|5121.25|2984634.37|0|20937.4|32308.97|0|0|0|0|0|114129.74|2229590.42|CA|17||||||757945.33|0|12/31/2016|28019.43|0
H4CA12055|KHANNA, ROHIT|C|1|DEM|3732538.09|0|3679115.6|0|1669.38|55091.87|5400|0|0|0|0|211736.76|3717921.31|CA|17||||||0|0|12/31/2016|19150|0
H6CA17166|OLIVERIO, PIERLUIGI|C|1|DEM|3052|0|3052|0|0|0|3052|0|0|0|0|0|0|CA|17||||||0|0|06/10/2016|0|0
H4CA17294|SINGH, VANILA M|C|2|REP|14668|0|17644.08|0|2976.08|0|0|14600|0|11.55|0|0|68|CA|17||||||0|0|02/23/2016|14375|0
H6CA17141|COHEN, RONALD H|C|2|REP|4943|0|4983|0|0|-41|2043|0|0|0|0|0|2750|CA|17||||||0|0|12/31/2016|700|0
H6CA17158|KUO, PETER|C|2|REP|14233.76|0|14233.76|0|0|0|1|6100|0|1901.53|0|0|8132.76|CA|17||||||0|0|06/30/2016|0|0
H8CA12098|ESHOO, ANNA G.|I|1|DEM|1375000.13|0|1315754.03|0|343222.07|402468.17|0|0|0|0|0|4109.54|713488.25|CA|18||||||655492|61.94|12/31/2016|2000|0
H4CA18094|FOX, RICHARD B|C|2|REP|26480.93|0|26381.26|1000|762.75|2085.4|200|6500|0|7262.75|0|0|17837.93|CA|18||||||0|0|12/31/2016|0|0
H4CA16049|LOFGREN, ZOE|I|1|DEM|1381139.75|13925|1157330.99|0|1051303.33|1275112.09|0|0|0|0|0|0|868510.31|CA|19||||||480925|0|12/31/2016|2808.33|1000
H6CA19121|LANCASTER, GORDON K CA|C|2|REP|5500|0|5500|0|0|0|0|400|0|0|0|0|100|CA|19||||||0|5000|11/09/2016|0|0
H4CA17021|FARR, SAM|I|1|DEM|212350.88|0|291048.45|0|108712.7|30015.13|0|0|0|0|0|0|77425.25|CA|20||||||134469.63|0|12/31/2016|1250|16000
H6CA20152|PANETTA, JAMES VARNI|O|1|DEM|1417975.94|1505|1056631.2|30.61|0|229455.49|110|0|0|0|0|0|1079044.71|CA|20||||||337316.23|0|12/31/2016|1550|5500
H6CA21176|HAZE, ERNEST STEVEN|C|1|DEM|0|0|360|0|6539.65|6179.65|0|0|0|0|0|154460|0|CA|20||||||0|0|12/31/2016|0|0
H6CA20145|LUCIUS, CASEY|O|2|REP|420766.94|0|418826.39|0|0|1940.55|10|0|0|0|0|0|408109.55|CA|20||||||7250|5000|12/31/2016|150|0
H8CA17089|TAYLOR, JEFF|C|2|REP|0|0|965|0|5271|4306|0|0|0|0|0|263562.28|0|CA|20||||||0|0|12/31/2015|0|0
H4CA21072|RENTERIA, AMANDA|C|1|DEM|24711.7|0|37681.21|0|34549.55|21580.04|1000|0|0|0|0|0|155|CA|21||||||0|0|12/31/2016|0|0
H6CA21192|PARRA, DANIEL|C|1|DEM|75652.83|0|75652.83|0|0|0|0|0|0|0|0|0|58343.07|CA|21||||||17300|0|12/16/2016|500|0
H6CA21200|PEREZ, CONNIE|C|1|DEM|15272.95|0|15272.95|0|0|0|0|0|0|0|0|0|6272.95|CA|21||||||9000|0|09/27/2016|0|4000
H6CA21218|HUERTA, EMILIO JESUS MR.|C|1|DEM|774232.31|8738.75|655395.26|0|0|118837.05|2700|0|0|0|0|0|566815.3|CA|21||||||186153.08|5000|12/31/2016|6465.3|0
H2CA20094|VALADAO, DAVID|I|2|REP|2783958.76|0|2822073.4|0|87286.45|49171.81|0|0|0|0|0|0|1248328.32|CA|21||||||1520665.37|5000|12/31/2016|6785|8700
H2CA22140|LEE, OTTO|C|1|DEM|0|0|4703|0|4703|25297|0|0|0|0|0|25297|0|CA|22||||||0|0|12/31/2016|0|0
H4CA22104|MARRERO, SUZANNA AUGILERA|C|1|DEM|318|0|345.95|0|27.95|0|260|0|0|0|0|16937.37|0|CA|22||||||0|0|01/30/2015|0|0
H8CA20059|NUNES, DEVIN G|I|2|REP|2463359.88|154163.64|1372432.87|0|2086973.26|3177900.27|0|0|0|0|0|0|677858.44|CA|22||||||1623714.4|2500|12/31/2016|1825|2000
H4CA23151|GARCIA, RAUL|C|1|DEM|275|0|688.66|0|413.66|0|0|0|0|0|0|1236.05|275|CA|23||||||0|0|12/31/2016|0|0
H6CA23206|REED, WENDY|C|1|DEM|40357.4|0|40357.4|0|0|0|1887.97|4847.76|0|4847.76|0|0|22601.93|CA|23||||||7500|3000|12/31/2016|1.39|0
H6CA22125|MCCARTHY, KEVIN|I|2|REP|7824640.59|3134881.5|8161454.49|0|1854633.07|1517819.17|0|0|0|0|0|10000|1343844.42|CA|23||||||3279747.09|0|12/31/2016|40800|15000
H6CA23214|MORRIS, GERALD A|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|23||||||0|0|04/15/2016|0|0
H6CA23222|METTLER, KEN|C|2|REP|43818.89|0|43818.89|0|0|0|0|20372.49|0|800|0|19572.49|20402.03|CA|23||||||990.6|0|06/30/2016|0|0
H6CA24253|MARTINEZ, JILL MARIE|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|96702.47|0|CA|24||||||0|0|06/30/2015|0|0
H6CA24287|OSTRANDER, WILLIAM|O|1|DEM|76326|0|76326|0|0|0|500|21000|0|1553.03|0|19446.97|47233.93|CA|24||||||0|0|08/23/2016|188.62|0
H6CA24303|CARBAJAL, SALUD|O|1|DEM|3172597.42|0|3120305.56|0|0|52291.86|0|0|0|0|0|0|2494082.6|CA|24||||||623624.48|5000|12/31/2016|30901|0
H6CA24311|SCHNEIDER, HELENE|O|1|DEM|667766.05|0|667766.05|0|0|0|0|0|0|0|0|0|637338.1|CA|24||||||15750|0|09/30/2016|97051|250
H8CA22089|CAPPS, LOIS G|I|1|DEM|71293.21|0|195657.92|0|143565.7|19200.99|0|0|0|0|0|0|2702.98|CA|24||||||17000|0|12/31/2016|1699|0
H2CA23106|MALDONADO, ABEL|C|2|REP|0|0|2720.25|0|2720.25|0|0|0|0|0|0|0|0|CA|24||||||0|0|09/30/2016|0|0
H2CA23114|MITCHUM, CHRISTOPHER|C|2|REP|304564.29|0|310515.11|0|5950.82|0|304256.9|0|0|258700|0|0|270|CA|24||||||0|0|03/31/2015|0|0
H4CA24142|FAREED, JUSTIN|O|2|REP|2353070.71|0|2295813.98|0|0|57256.73|739.26|0|0|0|0|4066.81|2096376.98|CA|24||||||231850|10000|12/31/2016|21360|0
H4CA24159|FRANCISCO, DALE|C|2|REP|7544.06|0|8057.7|0|495.53|-18.11|109.06|750|0|6000|0|66784.6|6400|CA|24||||||0|0|09/30/2015|0|0
H4CA24175|ALLEN, BRAD DR|C|2|REP|0|0|62.39|0|166.16|103.77|0|0|0|0|0|103780|0|CA|24||||||0|0|12/31/2016|0|0
H6CA21028|GALLEGLY, ELTON|C|2|REP|764.78|0|177539.65|0|437209.57|260434.7|0|0|0|0|0|0|0|CA|24||||||0|0|12/31/2016|0|0
H6CA24279|TENENBAUM, MICHAEL|C|2|REP|0|0|1537.88|0|6491.13|4953.25|0|0|0|1537.88|0|64262.18|0|CA|24||||||0|0|12/31/2016|0|0
H6CA24295|ACHADJIAN, KHATCHIK|O|2|REP|893210.3|0|893200.3|0|0|0|0|41000|0|28526.87|0|12473.13|785308.32|CA|24||||||43619|0|11/08/2016|40405.15|0
H6CA24329|KOKKONEN, MATT|O|2|REP|220343.98|0|220343.98|0|0|0|0|210500|0|143412.36|0|0|9101|CA|24||||||0|0|12/27/2016|0|0
H4CA24183|ISAKSON, STEVE WESLEY PHD|O|3|NNE|52593.59|0|52593.59|0|0|0|0|45010|0|38265.62|0|0|0|CA|24||||||0|0|12/31/2016|0|0
H2CA25143|ROGERS, LEE C.|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|25||||||0|0|03/31/2015|0|0
H4CA25107|THOMAS, EVAN CHARLES|C|1|DEM|10607.1|0|13653.9|0|3046|0|218.13|5000|0|5000|0|0|5188.97|CA|25||||||0|0|12/31/2016|1820|0
H6CA25151|VINCE, LOU|C|1|DEM|93719.65|0|93719.65|0|0|0|0|164.5|0|164.5|0|0|83744.34|CA|25||||||9810.81|0|07/15/2016|0|0
H6CA25169|GUTZEIT, MARIA|C|1|DEM|72845.44|0|72845.44|0|0|0|335.82|10000|0|8303.87|0|0|56035.97|CA|25||||||5500|0|03/31/2016|1500|0
H6CA25177|CAFORIO, BRYAN|C|1|DEM|1706520.29|22679.24|1703542.69|647.79|0|2977.6|1974.17|20000|0|0|0|70771.15|1173006.17|CA|25||||||456702.21|9998.26|12/31/2016|9280.02|0
H2CA25028|WYMAN, PHILLIP D|C|2|REP|0|0|0|0|926|926|0|0|0|0|0|30000|0|CA|25||||||0|0|12/31/2015|0|0
H2CA25036|MCKEON, HOWARD P "BUCK"|C|2|REP|1360.81|0|130335.77|0|287337.99|158363.03|0|0|0|0|0|0|0|CA|25||||||0|0|12/31/2016|0|1000
H2CA26109|STRICKLAND, ANTHONY A|O|2|REP|6249.08|5200|28550.51|0|30513.31|8211.88|0|0|0|0|0|50450.58|500|CA|25||||||0|0|12/31/2016|0|0
H4CA25123|KNIGHT, STEVE|I|2|REP|1712195.09|18624.82|1679628.36|30|4625.71|37192.44|0|0|0|0|0|0|659741.8|CA|25||||||1032743.66|0|12/31/2016|3949|0
H6CA25193|BOMBERGER, JEFFREY|C|3|IND|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|25||||||0|0|06/07/2016|0|0
H2CA00120|BROWNLEY, JULIA|I|1|DEM|3397538.71|0|2023025.27|0|275379.83|1649893.27|0|0|0|0|0|0|2290350.61|CA|26||||||1051601.82|7326.35|12/31/2016|61225.82|2000
H4CA26139|DAGNESSES, RAFAEL|C|2|REP|431583.71|0|431832.35|0|250|0|0|100000|160000|0|247387|12613|164530|CA|26||||||5500|0|12/31/2016|0|0
H4CA26147|GORELL, JEFF|C|2|REP|3219.38|0|62026.54|0|90527.02|31719.86|0|0|0|0|0|0|0|CA|26||||||0|0|12/31/2016|1000|0
H0CA32101|CHU, JUDY|I|1|DEM|1185705.39|0|821116.26|0|1687908.99|2059998.12|0|0|0|0|0|1035.45|777415.83|CA|27||||||402760|0|12/31/2016|14500|0
H2CA27198|ORSWELL, JACK|C|2|REP|201166.01|0|208248.35|750|7082.34|0|0|20000|0|20000|0|0|175713.01|CA|27||||||5180|0|12/27/2016|0|0
H6CA27280|BARAJAS, RAMON MISTER III|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|27||||||0|0|06/07/2016|0|0
H0CA27085|SCHIFF, ADAM|I|1|DEM|975256.29|0|973437.67|0|2104594.56|2106413.18|0|0|0|0|0|0|513831.7|CA|28||||||444170|0|12/31/2016|500|3500
H4CA28077|STOKES, STEVE|C|3|IND|14407|0|13740.2|0|249.91|916|0|1660|0|5732|0|0|12747|CA|28||||||0|0|12/31/2016|0|0
H0CA00082|PORTANTINO, ANTHONY|C|1|DEM|288494.78|0|401500|0|277323.97|164318.75|0|0|0|25000|0|0|0|CA|29||||||0|0|12/31/2016|0|0
H2CA28113|CARDENAS, TONY|I|1|DEM|1705480.77|0|1615771.97|0|194117.71|283826.51|0|0|0|0|0|18953.93|678651.55|CA|29||||||1011139.8|0|12/31/2016|1519.82|5000
H4CA29125|GAMBLE, VENICE JAYMES II|C|1|DEM|0|0|0|0|328.38|328.38|0|0|0|0|0|7300|0|CA|29||||||0|0|12/04/2015|0|0
H6CA29203|BERNAL, BENITO BENNY|C|1|DEM|15502|0|15499|0|0|0|0|0|0|0|0|0|15502|CA|29||||||0|0|06/28/2016|0|0
H6CA29211|SHAMMAS, JOSEPH IVARO|C|1|DEM|43498.27|0|43498.27|0|0|0|0|34941.38|0|0|0|34941.38|8556.89|CA|29||||||0|0|09/30/2016|0|0
H6CA29229|ALARCON, RICHARD ANTHONY MR.|C|1|DEM|70834.33|0|70834.33|0|0|0|2753.28|1000|0|1000|0|0|57081.05|CA|29||||||10000|0|11/28/2016|0|0
H6CA29237|GUZMAN, DAVID|C|1|DEM|8303.25|0|8303.25|0|0|0|0|0|0|0|0|0|8303.25|CA|29||||||0|0|05/18/2016|0|0
H2CA28097|HERNANDEZ, DAVID RAYMOND|C|2|REP|0|0|0|0|1994|1994|0|0|3400|0|0|12713|0|CA|29||||||0|0|12/31/2016|0|0
H2CA26026|BERMAN, HOWARD L|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|20223.11|0|CA|30||||||0|0|12/31/2015|0|0
H4CA30123|RAB, AEJAZ (RAJI)|C|1|DEM|143051|0|139257.71|0|0|3792.63|50|55000|0|0|0|55000|88001|CA|30||||||0|0|12/31/2016|8500|0
H6CA24113|SHERMAN, BRAD|I|1|DEM|1663502.31|0|523951.14|0|237122.36|1376673.53|0|0|0|100000|0|1152.51|930137.46|CA|30||||||719388.65|0|12/31/2016|2849|0
H6CA30177|PATRICK, PATREA|C|1|DEM|0|0|0|0|.5|0|0|0|0|0|0|0|.87|CA|30||||||0|0|06/07/2016|0|0
H4CA30081|KLEINMAN, PABLO|C|2|REP|7|0|3681.68|0|3681.68|7|0|0|0|0|0|66030.72|0|CA|30||||||0|0|12/31/2016|0|0
H2CA31125|AGUILAR, PETE|I|1|DEM|2954535.72|0|2011901.87|25000|8139.12|950772.97|0|0|0|0|0|0|1806312.66|CA|31||||||1124135.02|6165.12|12/31/2016|46051.34|500
H4CA31055|REYES, ELOISE GOMEZ|O|1|DEM|0|0|0|0|1436.41|1436.41|0|0|0|0|0|119061.15|0|CA|31||||||0|0|12/31/2016|0|0
H6CA42099|BACA, JOE|O|1|DEM|0|0|5119.2|0|5119.2|0|0|0|0|0|0|0|0|CA|31||||||0|0|12/31/2016|0|0
H4CA31071|CHABOT, PAUL R DR.|C|2|REP|698718.69|0|697268.25|0|294.98|1745.42|25|52500|0|73100|0|76859.88|557169.91|CA|31||||||84523.78|0|12/31/2016|0|0
H4CA31089|GOOCH, LESLI E MCCOLLUM|O|2|REP|84.03|0|6088|0|7778.85|1774.88|0|0|0|0|0|236089.72|0|CA|31||||||0|0|12/31/2016|0|0
H6CA31134|FLYNN, SEAN MASAKI|C|2|REP|1000221.25|0|963635.79|0|0|36585.46|325257.76|490000|0|300000|0|250131.22|134784|CA|31||||||0|0|12/31/2016|32700|0
H6CA31142|BACA, JOE|C|2|REP|34598|0|34117.74|0|0|480.26|0|0|0|0|0|8015.79|34098|CA|31||||||500|0|12/31/2016|0|0
H8CA41063|MILLER, GARY G|C|2|REP|5257.91|0|273961.67|0|672164.84|403174.43|0|0|0|0|0|0|0|CA|31||||||0|0|12/31/2016|0|0
H0CA31087|SOLIS, HILDA||1|DEM|0|0|15407.6|0|185221.3|169813.7|0|0|0|0|0|0|0|CA|32||||||0|0|12/31/2016|0|0
H6CA32132|HERNANDEZ, ROGER|C|1|DEM|187642.23|0|187039.02|0|0|603.21|0|80000|0|58500|0|24500|100184.23|CA|32||||||7380|0|12/31/2016|14000|0
H8CA32062|LUTZ, MARY ANN||1|DEM|101300|0|525.48|0|0|100774.52|0|75000|0|0|0|75000|26300|CA|32||||||0|0|12/31/2016|0|0
H8CA34068|NAPOLITANO, GRACE|I|1|DEM|748105.98|0|855099.07|0|251685.24|144692.15|0|0|0|0|0|6046|178517.53|CA|32||||||555178.3|0|12/31/2016|6500|5125
H4CA33101|GREUEL, WENDY J|O|1|DEM|11361.64|0|22624.41|0|11264.19|1.42|0|10850|0|0|0|66040|0|CA|33||||||272.24|0|12/31/2016|0|0
H4CA33119|LIEU, TED|I|1|DEM|2066220.28|0|1116571.91|0|121864.1|1054054.78|1|0|0|0|0|17518.11|1556168.72|CA|33||||||494955.05|0|12/31/2016|23700|0
H4CA33127|MULVANEY, BARBARA|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|33||||||0|0|03/31/2015|0|0
H4CA33143|KANUTH, DAVID|O|1|DEM|0|0|7430.47|0|7824.69|394.22|0|0|0|0|0|0|0|CA|33||||||0|0|06/30/2016|5200|0
H4CA33168|MILLER, MATTHEW LOUIS|O|1|DEM|604.43|0|4373.64|0|13900.04|10130.83|0|0|0|0|0|0|0|CA|33||||||0|0|12/31/2016|0|0
H6CA24048|WAXMAN, HENRY A|C|1|DEM|2601.11|0|236889.25|0|481071.44|246783.3|0|0|0|0|0|7200|0|CA|33||||||0|0|12/31/2016|0|0
H4CA33135|CARR, ELAN S.|O|2|REP|1107.54|0|5668.07|0|4870.62|310.09|0|1000|0|1000|0|11284.82|0|CA|33||||||0|0|12/31/2016|0|0
H6CA33106|WRIGHT, KENNETH W DR.|C|2|REP|77202.3|0|73968.91|0|0|3233.39|0|0|8000|0|0|8824.75|67427|CA|33||||||100|0|12/31/2016|0|0
H2CA30234|DAVID, CHRISTOPHER|O|3|IND|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|33||||||0|0|06/24/2016|0|0
H2CA33147|BLOOMFIELD, BILL|O|3|IND|18326.97|0|25205|0|6878.03|0|18326.97|0|0|25205|0|0|0|CA|33||||||0|0|12/31/2015|0|0
H4CA33085|WILLIAMSON, MARIANNE|O|3|NNE|259633.13|0|260493.62|0|860.49|0|259533.13|0|0|250000|0|0|100|CA|33||||||0|0|06/30/2016|250|0
H2CA30143|BECERRA, XAVIER|I|1|DEM|1867773.33|72511.38|1668558.97|0|1288938.52|1488152.88|0|0|0|0|0|0|613860.45|CA|34||||||1137093.47|0|12/31/2016|5059.08|2000
H6CA34229|EDWARDS, ADRIENNE NICOLE|C|1|DEM|20|0|1.8|0|0|518.2|0|0|0|0|0|2865|20|CA|34||||||0|0|12/31/2016|0|0
H6CA34245|PEREZ, JOHN A||1|DEM|0|0|0|0|0|0|0|0|0|0|0|6740|0|CA|34||||||0|0|12/31/2016|0|0
H8CA34118|CARRILLO DONO, WENDY MARIA||1|DEM|51683|0|2875.22|0|0|48807.78|0|0|0|0|0|0|51683|CA|34||||||0|0|12/31/2016|1000|0
H8CA34126|CAMPOVERDI, ALEJANDRA||1|DEM|106304.39|0|3932.95|0|0|102371.44|0|0|0|0|0|5600|106304.39|CA|34||||||0|0|12/31/2016|0|0
H8CA34134|CARMONA, ARTURO||1|DEM|93164.65|0|2369.07|0|0|90795.58|0|25000|0|0|0|25000|68164.65|CA|34||||||0|0|12/31/2016|0|0
H8CA34142|HERNANDEZ, SARA||1|DEM|200232.65|0|6018.28|0|0|194214.37|5096.11|0|0|0|0|0|195136.54|CA|34||||||0|0|12/31/2016|2700|0
H8CA34167|MAC, STEVEN||1|DEM|1790.34|0|53.87|0|0|1736.47|0|0|0|0|0|0|1790.34|CA|34||||||0|0|12/31/2016|0|0
H8CA34175|MEZA, RAYMOND ANTHONY JR.||1|DEM|28120|0|0|0|0|28120|0|0|0|0|0|0|28120|CA|34||||||0|0|12/31/2016|0|0
H4CA35031|TORRES, NORMA|I|1|DEM|608052.9|0|443521.07|0|55092.06|219623.99|0|0|0|0|0|4077.61|168924.46|CA|35||||||436717.84|30.88|12/31/2016|0|0
H4CA35049|GAGNIER, CHRISTINA|O|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|35||||||0|0|06/30/2015|0|0
H6CA35127|FISCHELLA, TYLER R|C|2|REP|3747.65|0|3747.65|0|0|0|762.36|245|0|0|0|245|2740.29|CA|35||||||0|0|11/28/2016|0|0
H2CA36439|RUIZ, RAUL DR.|I|1|DEM|3219813.81|359.14|2603224.23|0|373726.82|990316.4|0|0|0|0|0|0|2125195.28|CA|36||||||1088550.58|4994.75|12/31/2016|51860.86|5500
H4CA36120|NESTANDE, BRIAN|C|2|REP|1765.58|0|9532.16|0|7766.58|0|0|0|0|0|0|0|0|CA|36||||||0|0|10/27/2015|0|0
H6CA36158|THOMPSON, KIRK WAYNE|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|36||||||0|0|03/05/2015|0|0
H6CA36174|KEALY, DWIGHT|C|2|REP|297657.28|0|297657.28|0|0|0|1546.78|250100|0|235100|0|0|46010.5|CA|36||||||0|0|03/30/2016|45374|0
H6CA36182|STONE, JEFFREY E|C|2|REP|362037.43|0|362037.43|0|0|0|0|0|0|0|0|0|279741.44|CA|36||||||82295.99|0|12/31/2016|0|0
H0CA33117|BASS, KAREN|I|1|DEM|648452.4|0|679228.98|0|276177.47|245400.89|0|0|0|0|0|0|265505.15|CA|37||||||374494.25|0|12/31/2016|4250|1000
H6CA37305|HASAN, SHARIFF M|C|2|REP|2250|0|2250|0|0|0|0|0|0|0|0|0|2250|CA|37||||||0|0|06/22/2016|0|0
H2CA39078|SANCHEZ, LINDA|I|1|DEM|1480952.91|0|1501063.31|0|438707.03|418596.63|300|0|0|0|0|0|323516.54|CA|38||||||1153276.24|263.88|12/31/2016|6055.39|0
H2CA38237|CAMPOS, BENJAMIN|C|2|REP|0|0|0|0|1065|1065|0|0|0|0|0|5946|0|CA|38||||||0|0|06/30/2015|0|0
H6CA38113|ADAMS, SCOTT MICHAEL MR.|C|3|IND|0|0|6940|0|0|-6940|0|0|0|0|0|0|0|CA|38||||||0|0|06/08/2016|0|0
H6CA39137|MURDOCK, BRETT|C|1|DEM|79382.92|0|76513.51|0|0|2869.41|0|2500|0|0|0|2500|46050.99|CA|39||||||30331.93|0|12/31/2016|0|0
H6CA39020|ROYCE, ED MR.|I|2|REP|4456337.02|196744.32|3663387.68|0|2014545.98|2807900.8|0|0|0|0|0|180799.66|2940800.78|CA|39||||||1297894.5|3507.5|12/31/2016|13800|0
