CMTE_ID|CMTE_NM|CMTE_TP|CMTE_DSGN|CMTE_FILING_FREQ|TTL_RECEIPTS|TRANS_FROM_AFF|INDIV_CONTRIB|OTHER_POL_CMTE_CONTRIB|CAND_CONTRIB|CAND_LOANS|TTL_LOANS_RECEIVED|TTP_DISB|TRANSF_TO_AFF|INDV_REFUNDS|OTHER_POL_CMTE_REFUNDS|CAND_LOAN_REPAY|LOAN_REPAY|COH_BOP|COH_COP|DEBTS_OWED_BY|NONFED_TRANS_RECEIVED|CONTRIB_TO_OTHER_CMTE|IND_EXP|PTY_COORD_EXP|NONFED_SHARE_EXP|CVG_END_DT
C00009456|3RD CONGRESSIONAL DISTRICT DEMOCRATIC PARTY OF WISCONSIN|Y|U|T|2437.53|2109.37|0|0|0|0|0|2166.47|2166.47|0|0|0|0|1734.93|0|0|0|0|0|0|0|09/20/2016
C00009639|SUNTRUST BANK GOOD GOVERNMENT GROUP - GEORGIA|Q|U|M|427107.59|0|422607.59|0|0|0|0|389200|0|0|0|0|0|79239.98|117147.57|0|0|184000|0|0|0|12/31/2016
C00009704|CONSERVATIVE VICTORY FUND|Q|U|M|136591.06|0|136558.78|0|0|0|0|150981.67|0|0|0|0|0|38708.04|24317.43|0|0|33867.25|0|0|0|12/31/2016
C00009795|GREATER WASHINGTON BOARD OF TRADE FEDERAL PAC|Q|U|Q|0|0|0|0|0|0|0|0|0|0|0|0|0|16182.66|16182.66|0|0|0|0|0|0|12/31/2016
C00009845|MONTGOMERY COUNTY DEMOCRATIC CENTRAL COMMITTEE|Y|U|Q|346239.34|345|234452.59|18970|0|0|0|338612.83|2430|10669.82|0|0|0|17347.08|24973.59|0|90476.82|0|0|0|103130.02|12/31/2016
C00009936|AMERICAN FEDERATION OF GOVT. EMPL. POLITICAL ACTION COMMITTEE|Q|B|M|1656044.56|0|1648044.21|0|0|0|0|1589051.37|0|395|0|0|0|89992.18|156985.37|0|0|1367825|0|0|0|12/31/2016
C00009985|NATIONAL ASSOCIATION OF BROADCASTERS POLITICAL ACTION COMMITTEE (NABPAC)|Q|B|M|2385854.59|0|2370815.03|5000|0|0|0|2456105.65|0|5565.48|0|0|0|223816.06|153565|0|0|2379261.5|0|0|0|12/31/2016
C00010033|MONTANA DEMOCRATIC PARTY|Y|U|M|6456924.76|3363770.11|1363823.34|297979.38|0|0|0|6473521.49|2996100|28333.96|0|0|0|160100.75|143504.02|0|1386976.24|10000|0|0|1259711.56|12/31/2016
C00010082|NATIONAL CABLE AND TELECOMMUNICATIONS ASSOCIATION POLITICAL ACTION COMMITTEE (NCTA PAC)|Q|B|M|2838616.26|0|2830616.26|0|0|0|0|2687578.74|0|7099.8|0|0|0|1420765.74|1571803.26|0|0|2610000|0|0|0|12/31/2016
C00010124|ASSOCIATED EQUIPMENT DISTRIBUTORS POLITICAL ACTION COMMITTEE|Q|B|Q|205600|0|198100|5000|0|0|0|181567.51|0|0|0|0|0|21391.12|45423.61|0|0|170000|0|0|0|12/31/2016
C00010322|AMERICAN POSTAL WORKERS UNION COMMITTEE ON POLITICAL ACTION|W|U|Q|1600840.89|0|1434207.23|0|0|0|0|1283708.79|0|981|0|0|0|670277.14|987409.24|0|0|1064265.86|0|0|0|12/31/2016
C00010363|CONSERVATIVE LEADERSHIP POLITICAL ACTION COMMITTEE|Q|U|Q|76810|0|71810|5000|0|0|0|59320.64|0|0|0|0|0|21912.69|39402.05|0|0|29150|0|0|0|12/31/2016
C00010421|ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC)|Q|B|M|1655591.87|0|1646591.87|0|0|0|0|1573347.8|0|3200.35|0|0|0|128296.12|210540.19|0|0|1418500|0|0|0|12/31/2016
C00010439|IDAHO STATE DEMOCRATIC PARTY|Y|U|M|4662787.98|3322084.37|657851.42|172551.21|0|0|0|4632347.35|3195600|3109.23|16870|0|0|5655.28|36095.91|0|454209.66|4950|0|0|542947.93|12/31/2016
C00010470|UNION PACIFIC CORP. FUND FOR EFFECTIVE GOVERNMENT|Q|B|M|3315769.71|0|3295269.71|0|0|0|0|3327985.57|0|2718.66|0|0|0|327364.96|315149.1|0|0|2659500|0|0|0|12/31/2016
C00010520|MEREDITH CORPORATION EMPLOYEES FUND FOR BETTER GOVERNMENT|Q|B|Q|85506.5|0|84006.5|0|0|0|0|92300|0|0|0|0|0|49128.72|42335.22|0|0|34500|0|0|0|12/31/2016
C00010561|KANSAS ACTION COMMITTEE FOR RURAL ELECTRIFICATION|Q|U|Q|25786.98|25785|0|0|0|0|0|3750|0|0|0|0|0|98904|120942|0|0|3750|0|0|0|12/31/2016
C00010603|DNC SERVICES CORP./DEM. NAT'L COMMITTEE|Y|U|M|354610725.76|209266979.64|95852481.52|2620227.87|0|0|0|351005434.05|155562601.93|930001.73|45000|0|0|6902494.31|10507786.02|4135425.97|0|62100|0|22816871.83|0|12/31/2016
C00010793|THE LOOSE GROUP|Q|U|Q|123700|0|123700|0|0|0|0|134061.35|0|0|0|0|0|16469.04|6107.69|0|0|125000|0|0|0|12/31/2016
C00010868|AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC)|Q|B|M|2004121.16|0|1875408.21|117250|0|0|0|1973130.58|0|8305|0|0|0|217698.13|248688.71|0|0|1895600|0|0|0|12/31/2016
C00010876|TEAMSTERS LOCAL #115 POLITICAL ACTION FUND (AKA DRIVE-LOCAL NO. 115)|Q|U|Q|195932.27|0|190451.53|0|0|0|0|175194.98|0|0|0|0|0|373215.68|393952.97|0|0|2500|0|0|0|12/31/2016
C00010983|JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE|Q|B|M|1136197.59|0|1135873.59|0|0|0|0|1056925.97|0|40|0|0|0|112116.06|191379.68|0|0|879810.76|0|0|0|12/31/2016
C00011114|AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E|Q|B|M|24083853.35|1489258.44|17550929.24|0|0|0|0|24234379.01|3486434.21|4170.77|0|0|2500000|1562032.36|1411506.7|3500000|0|2637536.45|15187034.49|0|0|12/31/2016
C00011189|GLASS MOLDERS POTTERY PLASTICS & ALLIED WORKERS INTERNATIONAL UNION - POLITICAL ED LEAG|Q|U|Q|72881.21|0|72881.21|0|0|0|0|61905.68|0|0|0|0|0|26134.39|37109.92|0|0|34200|0|0|0|12/31/2016
C00011197|KENTUCKY STATE DEMOCRATIC CENTRAL EXECUTIVE COMMITTEE|Y|U|M|8502039.84|3867619.48|4024447|233200|0|0|0|8544724.24|3293300|13585.64|0|0|0|54435.41|11746.68|0|86102.38|0|0|50248.07|437705.96|12/31/2016
C00011262|BROTHERHOOD OF RAILROAD SIGNALMEN POLITICAL ACTION COMMITTEE|Q|B|M|300354.1|0|300354.1|0|0|0|0|292915.93|0|0|0|0|0|29302.24|36740.41|0|0|190736.35|0|0|48231.39|12/31/2016
C00011338|SAILORS' POLITICAL FUND (FKA) SAILORS' UNION OF THE PACIFIC POLITICAL FUND, DON, DON|Q|U|Q|28539|0|32733|0|0|0|0|19204.8|0|0|0|0|0|7411|5954|0|0|27150|0|0|0|12/31/2016
C00011544|OHIO DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE|Q|U|Q|383377.6|1000|382377.6|0|0|0|0|267028.75|16000|0|0|0|0|530443.59|646792.44|0|0|0|0|0|0|12/31/2016
C00011627|MINNESOTA BANKERS POLITICAL ACTION COMMITTEE|Q|U|Q|76490.16|0|50351.36|10000|0|0|0|76516.55|76298|0|0|0|0|7498|7471|0|0|0|0|0|0|12/31/2016
C00011643|IMPERIAL COUNTY REPUBLICAN PARTY (FED)|Y|U|M|15794.33|0|14023.27|0|0|0|0|13222.31|0|0|0|0|0|3044.96|5616.98|0|1126.27|0|0|0|7782.59|12/31/2016
C00011767|PAC INTERNATIONAL UNION SECURITY POLICE FIRE PROFESSIONALS OF AMERICA (SPFPA)|N|U|Q|5099.5|0|5099.5|0|0|0|0|275|0|0|0|0|0|27541.24|32365.74|0|0|0|0|0|275|12/31/2016
C00012211|NORTH CAROLINA DENTAL SOCIETY PAC|Q|U|Q|122888.26|0|122888.26|0|0|0|0|115461.46|115461.46|0|0|0|0|716|8142.8|0|0|0|0|0|0|12/31/2016
C00012245|UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC)|Q|B|M|2321370.43|0|2295550.6|0|0|0|0|2466379.69|0|11389.69|0|0|0|540361.06|395351.8|0|0|2451115|0|0|0|12/31/2016
C00012310|BLACK & VEATCH POLITICAL ACTION COMMITTEE (BLACK & VEATCH PAC)|Q|B|Q|91980.26|0|91980.26|0|0|0|0|59500|0|0|0|0|0|20522.67|53002.93|0|0|59500|0|0|0|12/31/2016
C00012328|FLORIDA SUGAR CANE LEAGUE PAC|Q|B|M|261500|0|244000|17500|0|0|0|201607|0|0|0|0|0|13016.06|72909.06|0|0|201500|0|0|0|12/31/2016
C00012401|CALIFORNIA LEAGUE OF CONSERVATION VOTERS|Q|U|Q|16961.68|0|6961.68|10000|0|0|0|13961.68|0|0|0|0|0|343.15|3343.15|0|0|10000|0|0|0|12/31/2016
C00012468|THE COCA-COLA COMPANY NONPARTISAN COMMITTEE FOR GOOD GOVERNMENT|Q|B|M|1014584.21|0|1003834.21|0|0|0|0|1032044.43|0|2294.43|0|0|0|108065.07|90603.31|0|0|1028250|0|0|0|12/31/2016
C00012476|UNITED ASSOCIATION POLITICAL EDUCATION COMMITTEE (UNITED ASSOCIATION OF JOURNEYMEN AND APPRENTICES OF THE PLUMBING & PIPEFITTING INDUSTRY OF THE UNITED STATES AND CANADA)|Q|B|M|9690176.46|2748564.25|6846577.33|0|0|0|0|10568463.93|0|0|0|0|0|2847598.89|1969311.42|56085|0|6125300|204068|0|0|12/31/2016
C00012484|FLORIDA BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|M|160570|0|160570|0|0|0|0|170500|0|0|0|0|0|19843.27|9913.27|0|0|170500|0|0|0|12/31/2016
C00012518|WELLS FARGO AND COMPANY EMPLOYEES GOOD GOVERNMENT FEDERAL FUND I|Q|B|T|0|0|0|0|0|0|0|318968.34|318968.34|0|0|0|0|318968.34|0|0|0|0|0|0|0|08/30/2016
C00012880|AMERICAN PHYSICAL THERAPY ASSOCIATION PHYSICAL THERAPY POLITICAL ACTION COMMITTEE (PT-PAC)|Q|B|M|1272260.25|0|1268252.88|0|0|0|0|1205807.33|0|0|0|0|0|388248.87|454701.79|0|0|1194010|0|0|0|12/31/2016
C00012914|AMERICAN LAND TITLE ASSOCIATION TITLE INDUSTRY PAC (TIPAC)|Q|B|M|1000334.39|0|977557.9|15471.93|0|0|0|920241.87|0|4136.11|0|0|0|258182.51|338275.03|0|0|890500|0|0|0|12/31/2016
C00013342|UNITED MINE WORKERS OF AMERICA - COAL MINERS POLITICAL ACTION COMMITTEE|Q|U|M|981064.07|0|979564.07|0|0|0|0|800413.82|0|0|0|0|0|213243.81|393894.06|0|0|451000|0|0|0|12/31/2016
C00013748|NORTH DAKOTA DEMOCRATIC-NONPARTISAN LEAGUE PARTY|Y|U|M|935179.97|227034.65|397306.75|164588.17|0|0|0|954473.95|36043|60|0|0|0|29698.22|10404.24|15030.95|102054.18|0|0|90.26|436373.27|12/31/2016
C00013961|SHEET METAL AND AIR CONDITIONING CONTRACTORS POLITICAL ACTION COMMITTEE|Q|U|Q|401657.75|0|401657.75|0|0|0|0|365100|0|0|0|0|0|417280.25|453838|0|0|365100|0|0|0|12/31/2016
C00014019|COMMITTEE ORGANIZED FOR THE TRADING OF COTTON PAC OF THE AMERICAN COTTON SHIPPERS ASSOCIAT|Q|U|Q|29520|0|29520|0|0|0|0|18692.34|0|0|0|0|0|29064.47|39892.13|0|0|18500|0|0|0|12/31/2016
C00014092|SAN BERNARDINO COUNTY REPUBLICAN CENTRAL COMMITTEE-FEDERAL|Y|U|M|21038.44|0|18538.44|0|0|0|0|19544.47|0|10|0|0|0|327.4|1821.37|18564.33|2500|0|0|0|6642.57|12/31/2016
C00014498|REPUBLICAN PARTY OF IOWA|Y|U|M|4428132.18|2443240.41|704008.43|511539.26|0|0|0|4786474.13|222500|6401.67|2059.99|0|0|437151.33|71814.24|0|482279.88|0|0|0|985481.08|12/31/2016
C00014555|FOOD MARKETING INSTITUTE POLITICAL ACTION COMMITTEE FOODPAC|Q|B|M|444113.04|0|255598.84|67000|0|0|0|521392.02|0|0|0|0|0|232786.9|155507.92|0|0|418419.52|0|0|0|12/31/2016
C00014878|GENERAL AVIATION MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE|Q|U|Q|173338.83|0|149259.66|24000|0|0|0|94603.5|0|0|0|0|0|111918.43|190653.76|0|0|94000|0|0|0|12/31/2016
C00015552|BEEF-PAC (BEEF POLITICAL ACTION COMMITTEE OF TEXAS CATTLE FEEDERS ASSOCIATION)|Q|B|Q|244735|0|244735|0|0|0|0|248190.57|0|0|0|0|0|60496.16|57040.59|0|0|100100|0|0|0|12/31/2016
C00015594|LOUISVILLE & JEFFERSON COUNTY REPUBLICAN EXECUTIVE COMMITTEE|Y|U|Q|241495.14|0|156526.65|9000|0|0|0|239053.67|5000|0|0|0|0|8419.63|10856.68|8490.6|38100|0|0|0|55406.04|12/31/2016
C00015933|PINNACLE WEST CAPITAL CORPORATION PAC|Q|B|M|949213.2|0|948694.19|0|0|0|0|922013.2|0|5|0|0|0|34826.05|62026.05|0|0|675000|0|0|0|12/31/2016
C00016386|AMERICAN BAKERS ASSOCIATION AMERICAN BAKERS POLITICAL ACTION COMMITTEE|Q|B|Q|354101.75|0|328576|20500|0|0|0|319669.86|0|0|0|0|0|19072.91|53504.8|0|0|317000|0|0|0|12/31/2016
C00016444|KENTUCKY MEDICAL ASSOCIATION PAC (KENTUCKY PHYSICIANS PAC FEDERAL-KPPAC FEDERAL)|Q|U|Q|108970.31|0|106951.64|2000|0|0|0|110328.67|0|0|-1000|0|0|66953.35|65594.99|0|0|1000|0|0|0|12/31/2016
C00016683|PFIZER INC. PAC|Q|B|M|2908005.63|0|2887716.16|0|0|0|0|2853537.47|0|75|0|0|0|297750.75|352218.91|0|0|2101300|0|0|0|12/31/2016
C00016899|OHIO DEMOCRATIC PARTY|Y|U|M|26951693.55|20794073.03|2212916.89|228786.67|0|0|0|26982567.91|940513.28|75998.35|16700|0|154961.62|59166.79|25457.12|1468586.96|3132432.45|5000|0|393863.65|3305806.81|12/31/2016
C00017194|INTERNATIONAL UNION OF OPERATING ENGINEERS LO 825 POLITICAL ACTION AND EDUCATION COMMITTEE|Q|U|Q|782298.81|0|777298.81|0|0|0|0|308610.18|261000|0|0|0|0|128662.38|602351.01|0|0|27902.5|0|0|0|12/31/2016
C00017244|MARINE FIREMAN'S UNION POLITICAL ACTION FUND|Q|U|Q|15751|0|15751|3020|0|0|0|12633|0|0|0|0|0|66796|70904|0|0|7000|0|0|0|12/31/2016
C00017525|AMERICAN NURSES ASSOCIATION PAC|Q|B|M|489686.98|0|488686.98|0|0|0|0|458217.55|0|3923.85|0|0|0|80031.35|111500.78|0|0|435351.99|6292.66|0|0|12/31/2016
C00017558|BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC|Q|B|Q|379619.59|0|379619.59|0|0|0|0|261025|0|0|0|0|0|47520.83|166115.42|0|0|208500|0|0|0|12/31/2016
C00017681|ALEXANDER AND BALDWIN INC FEDPAC|Q|U|Q|58387.2|0|58187.2|0|0|0|0|65617.8|0|0|0|0|0|30294.06|23063.46|0|0|65600|0|0|0|12/31/2016
C00018028|PRINTING INDUSTRIES OF AMERICA|Q|B|M|142334.63|0|142323.21|0|0|0|0|148104.78|0|0|0|0|0|41296.23|35526.08|0|0|148000|0|0|0|12/31/2016
C00018036|U.S. BANCORP POLITICAL PARTICIPATION PROGRAM|Q|B|M|510455.54|0|507955.54|0|0|0|0|449222.06|0|123.06|0|0|0|145386.75|206620.23|0|0|308900|0|0|0|12/31/2016
C00018135|DEMOCRATIC CANDIDATE FUND|Q|U|Q|5075|0|5000|0|0|0|0|5850|0|0|0|0|0|4586|4811|0|0|5850|0|0|0|12/31/2016
C00018929|NORTH DAKOTA REPUBLICAN PARTY|Y|U|M|2111105.77|1388187.69|627174.02|4850|0|0|0|2108531.53|1387567.69|0|0|0|0|8777.05|11351.29|0|0|0|0|0|0|12/31/2016
C00018945|DORSEY NATIONAL FUND|Q|U|Q|34130.86|0|34130.86|0|0|0|0|49272.09|0|0|0|0|0|24738.43|9597.2|0|0|30500|0|0|0|12/31/2016
C00019083|CALIFORNIA CANNING PEACH ASSOCIATION POLITICAL ACTION COMMITTEE (AKA PEACH-PAC)|Q|U|Q|23408.66|0|23406.56|0|0|0|0|26301|0|0|0|0|0|15586.68|12694.34|0|0|26250|0|0|0|12/31/2016
C00019331|DEMOCRATIC PARTY OF WISCONSIN|Y|U|M|14537180.15|8786389.88|2350018.01|514839.83|0|0|0|14138067.72|2221934.15|66662.93|1264.96|0|26670.4|94918.2|494030.63|11938.36|1728916.15|210920.2|0|33283.5|2274406.31|12/31/2016
C00019380|KANSAS DEMOCRATIC PARTY|Y|U|M|1482228.23|496828.89|702503.83|72619|0|0|0|1511000.55|0|695.2|0|0|0|44267.46|9725.14|0|175143.94|2500|0|0|449104.47|12/31/2016
C00019653|EDISON INTERNATIONAL PAC|Q|B|M|345537.45|0|345537.45|0|0|0|0|319400|0|600|0|0|0|98240.61|124378.06|0|0|318800|0|0|0|12/31/2016
C00020453|CASS COUNTY REPUBLICAN CENTRAL COMMITTEE|Y|U|Q|30466.3|0|30465.78|0|0|0|0|67530.61|0|0|0|0|0|58660|21051.44|0|0|0|0|0|0|12/31/2016
C00020818|REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO|Y|U|M|1626352.8|107225|756820.9|57100|0|0|0|1565648.93|50|727.9|0|0|0|20655.17|81359.04|0|700897.96|0|0|0|568663.06|12/31/2016
C00021121|VOICE OF TEACHERS FOR EDUC/CMTE ON POL EDUC OF NY STATE UNTD TEACHERS (VOTE/COPE) OF NYSUT|Q|U|Q|7153853.52|0|7063595.35|0|0|0|0|7037086.25|5190000|90|0|0|0|678930.1|795697.37|12642|0|0|0|0|0|12/31/2016
C00021295|BRACEPAC|Q|B|M|175000|0|175000|0|0|0|0|181181.68|0|0|0|0|0|27383.82|21202.14|0|0|180181.68|0|0|0|12/31/2016
C00021972|PHARMACEUTICAL RESEARCH & MANUFACTURERS OF AMERICA BETTER GOVERNMENT COMMITTEE|Q|B|Q|276525.99|0|236525.99|40000|0|0|0|246109.14|0|0|0|0|0|73251.69|103668.54|0|0|245000|0|0|0|12/31/2016
C00022343|INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)|Q|B|M|2131510.29|0|2121985.29|0|0|0|0|2201524.08|0|1975|0|0|0|265080.24|195066.45|0|0|2156500|0|0|0|12/31/2016
C00022368|NATIONAL ASSOCIATION OF CHAIN DRUG STORES, INC. POLITICAL ACTION COMMITTEE|Q|B|Q|454771.66|0|367902.53|80000|0|0|0|403510.37|0|1365|0|0|0|84465.47|135726.76|0|0|365500|0|0|0|12/31/2016
C00022756|DARIGOLD POLITICAL ACTION COMMITTEE (FKA NORTH PACIFIC DAIRYMEN'S COOPERATIVE TRUST)|Q|U|Q|23445|0|23370|0|0|0|0|18913.08|0|0|0|0|0|1937|6469|0|0|18500|0|0|0|12/31/2016
C00022988|AMERICAN NURSERY AND LANDSCAPE ASSOCIATION - POLITICAL ACTION COMMITTEE|Q|U|Q|9250|0|9250|0|0|0|0|5658.95|0|0|0|0|0|4316.61|7907.66|0|0|3500|0|0|0|12/31/2016
C00023028|NATIONAL COTTON COUNCIL OF AMERICA COMMITTEE FOR THE ADVANCEMENT OF COTTON|Q|U|Q|585331.14|0|544163.38|37000|0|0|0|760030.65|0|825.27|0|0|0|451469.24|276769.73|0|0|715500|0|0|0|12/31/2016
C00023580|NATIONAL ASSOCIATION OF LETTER CARRIERS OF U.S.A. POLITICAL FUND (LETTER CARRIER POLITICAL FUND)|Q|B|M|6125645.59|0|6105854.86|0|0|0|0|5589026.74|0|634.41|0|0|0|2648121.4|3184740.25|0|0|3716299.91|43157.15|0|0|12/31/2016
C00023754|POLITICAL ACTION COUNCIL OF EDUCATORS(UNITED TEACHERS-LOS ANGELES)|Q|U|Q|0|0|0|0|0|0|0|43947.44|0|0|0|0|0|61980|30062|0|0|16050|419|0|0|12/31/2016
C00023838|CONNECTICUT REPUBLICAN PARTY|Y|U|M|2631217.37|1645239.53|766311.94|52785|0|0|0|2651033.75|1608423.53|5160|0|0|0|96614.77|76798.39|664.44|158360.9|7500|0|0|412144.42|12/31/2016
C00024281|NORTH AMERICAN MEAT INSTITUTE POLITICAL ACTION COMMITTEE|Q|B|Q|182880.45|14169.01|135912.03|20000|0|0|0|169918.28|0|0|0|0|0|47906.7|60868.87|0|0|167000|0|0|0|12/31/2016
C00024349|ALASKA AIR GROUP INC. POLITICAL ACTION COMMITTEE|Q|B|M|123678.91|0|123678.91|0|0|0|0|112500|0|0|0|0|0|10719.71|21898.62|0|0|112500|0|0|0|12/31/2016
C00024372|DEMOCRATIC PARTY OF ARKANSAS|Y|U|M|3562332.57|2243011.54|640816.73|74603.43|0|0|0|3736958.47|1791343|645|0|0|30474.79|142614.36|-2431.46|10444.53|480244.26|0|0|0|749870.26|12/31/2016
C00024422|SUPPORTERS OF ENGINEERS LOCAL 3 ENDORSED CANDIDATES|Q|U|Q|93065|0|93065|0|0|0|0|100783.34|0|44|0|0|0|38708.1|30989.76|0|0|56606.09|0|0|0|12/31/2016
C00024455|FIRST CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE|Y|U|Q||||||||||||||||||||||
C00024521|AMERICAN ASSOCIATION FOR JUSTICE POLITICAL ACTION COMMITTEE (AAJ PAC)|Q|B|M|7096832.77|0|5585027.77|0|0|0|0|7112184.41|0|28794.11|0|0|1500000|441212.36|425860.72|1500000|0|2454500|0|0|0|12/31/2016
C00024679|VERMONT DEMOCRATIC PARTY|Y|U|M|1587688.12|312914.68|697711.86|163996.68|0|0|0|1699786.49|53015|1645|0|0|0|120642.31|8538.94|5391.25|254671.46|1040|0|0|265496.82|12/31/2016
C00024752|MATSON, INC. FEDERAL ELECTION COMMITTEE|Q|U|M|125558.76|16709.36|97491|0|0|0|0|95846.89|0|0|0|0|0|46100.99|75812.86|0|0|95846.89|0|0|0|12/31/2016
C00024869|GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE (GEPAC)|Q|B|M|3368729.43|0|3362043.38|0|0|0|0|3286814.55|0|4871|0|0|0|160518.93|242433.81|0|0|2920000|0|0|0|12/31/2016
C00024935|NORTHERN TRUST CORPORATION POLITICAL ACTION COMMITTEE (NORTHERN TRUST PAC)|Q|B|Q|34019.25|0|33769.25|0|0|0|0|31200|0|0|0|0|0|1236.05|4056.3|0|0|0|0|0|0|12/31/2016
C00024968|AMERICAN OPTOMETRIC ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|M|1914398.91|0|1901849.23|0|0|0|0|1792710.12|0|3965|0|0|0|381934.84|503623.63|0|0|1415950|0|0|0|12/31/2016
C00025254|MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY|Y|U|M|14440952.96|7507037.66|2580562.63|790470.68|0|0|0|14296206.27|2978087.48|4284.94|4375|0|175000|128080.27|272826.96|21630.7|2847530.5|1202.25|128794.48|0|3146154.79|12/31/2016
C00025395|PUBLIC SERVICE COMPANY OF NEW MEXICO RESPONSIBLE CITIZENS GROUP|Q|B|Q|58473.48|0|58473.48|0|0|0|0|36500|0|0|0|0|0|15504.46|37189.94|0|0|36500|0|0|0|12/31/2016
C00025536|TRW AUTOMOTIVE INC. GOOD GOVERNMENT FUND (TRW GOOD GOVERNMENT FUND)|Q|U|M|37550.6|0|37550.6|0|0|0|0|60041.48|0|0|0|0|0|81933.4|59442.52|0|0|53000|0|0|0|12/31/2016
C00025668|BANK OF HAWAII CORPORATION SPECIAL POLITICAL EDUCATION COMMITTEE|Q|U|Q|26590.4|0|26590.4|0|0|0|0|24439.96|1000|0|0|0|0|1743.91|3894.35|0|0|24144|0|0|0|12/31/2016
C00026757|FRIENDS OF GEORGE MILLER PAC|Q|B|Q|389.96|0|0|373.4|0|0|0|100244.57|0|0|0|0|0|167068.23|67213.62|146.95|0|51500|0|0|0|12/31/2016
C00027342|INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS POLITICAL ACTION COMMITTEE|Q|B|M|10723175.29|0|10646498.05|0|0|0|0|10821186.37|0|0|0|0|0|986673.52|888662.44|0|0|4713250|1959.99|0|0|12/31/2016
C00027359|INT'L. ASSOCIATION OF BRIDGE, STRUCTURAL, ORNAMENTAL & REINFORCING IRON WORKERS (IPAL)|Q|B|M|2995073|0|2975540|0|0|0|0|2583709.31|0|0|1541.91|0|0|151015.57|562379.26|0|0|1921900|0|0|0|12/31/2016
C00027466|NRSC|Y|U|M|138376517.76|14840769.29|73342992.19|15921668|0|0|0|133949377.23|7289150|737035.5|2500|0|12000000|2705788|7132930|18000000|0|623400|39172190.83|13259972.74|0|12/31/2016
C00027532|AMERICAN MARITIME OFFICERS VOLUNTARY POLITICAL ACTION FUND|Q|B|M|739829.06|11000|713079.06|0|0|0|0|605524|0|850|0|0|0|48131.99|182437.05|0|0|604500|0|0|0|12/31/2016
C00028415|WYOMING MEDICAL POLITICAL ACTION COMMITTEE|Q|U|Q|2950|100|2950|0|0|0|0|6109.32|0|0|-100|0|0|11756|8796|0|0|0|0|0|0|12/31/2016
C00028787|NATIONAL CATTLEMEN'S BEEF ASSOCIATION POLITICAL ACTION COMMITTEE (NCBA-PAC)|Q|B|M|951829.08|0|924079.08|16000|0|0|0|1060000|0|0|0|0|0|402746.47|294575.55|0|0|1060000|0|0|0|12/31/2016
C00028860|AMERICAN FEDERATION OF TEACHERS, AFL-CIO COMMITTEE ON POLITICAL EDUCATION|Q|B|M|11826351.51|0|11808851.51|0|0|0|0|10363037.09|0|0|0|0|0|2698962.82|4162277.24|0|0|5574025.5|411480.65|0|0|12/31/2016
C00029348|AMERICAN FOREST & PAPER ASSOCIATION POLITICAL ACTION COMMITTEE|Q|B|M|382417.15|0|327667.15|54000|0|0|0|366323.15|0|0|0|0|0|56663.41|72757.41|0|0|361750|0|0|0|12/31/2016
C00029447|INTERNATIONAL ASSOCIATION OF FIREFIGHTERS INTERESTED IN REGISTRATION AND EDUCATION PAC|Q|B|M|5884549.36|0|5832699.05|7036.45|0|0|0|6018310.2|30000|10574|2036.45|0|0|1014266.08|880505.24|0|0|3934900|19176.39|0|0|12/31/2016
C00029504|ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC)/INTERNATIONAL UNION OF OPERATING ENGINEERS|Q|B|M|5953502.83|3203490.32|2693635.09|0|0|0|0|9346118.51|0|26.47|0|0|0|5350812.84|1958197.17|0|0|6297696|0|0|0|12/31/2016
C00030676|UNITED STATES STEEL CORPORATION POLITICAL ACTION COMMITTEE|Q|U|M|657839.29|0|647839.29|0|0|0|0|484990|0|290|0|0|0|45608.9|218458.19|0|0|340000|0|0|0|12/31/2016
C00030718|NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE|Q|B|M|10198037.34|2374530.73|7732780.02|0|0|0|0|6935747.46|844328.74|61175.7|0|0|0|4881515.04|8143804.92|0|0|5239950|0|0|0|12/31/2016
C00030734|DISTILLED SPIRITS COUNCIL OF THE UNITED STATES INC POLITICAL ACTION COMMITTEE|Q|B|Q|93077.21|0|43077.21|50000|0|0|0|121413.01|0|0|0|0|0|66189.75|37853.95|0|0|116956.73|0|0|0|12/31/2016
